遅れる	58
オオカミ	58
分配	58
熊	58
多く	57
小魚	57
ちょうど	57
こっそり	57
少女	57
太陽	57
鳴る	57
以前	57
飛び込む	57
ネズミ	57
サケ	56
水汲み	56
見回す	56
振る	56
育て	56
炉縁	56
両親	56
樽	56
灰	56
食物	56
フキ	56
戦争	55
道具	55
首	55
片方	55
雲	55
作物	55
砂浜	55
虹	55
尊敬	55
さらう	55
輝く	55
普通	55
おぶう	55
生活	54
この世	54
とれる	54
行い	54
乾く	54
後悔	54
だんだん	54
不思議	54
相談	54
ふさわしい	54
閉める	54
杖	54
山刀	54
弱い	54
出来る	54
汲む	54
大地	53
一生	53
壁	53
町	53
縫う	53
山城	53
解く	53
次々	53
吠える	53
棒	53
いや	53
仮	53
寝かせる	53
湯	53
礼	53
荒らす	53
泣き叫ぶ	53
射る	53
かなう	53
暖かい	53
巻く	53
めかけ	53
自ら	52
交わす	52
なでさする	52
招く	52
薬	52
一族	52
入り口	52
浜辺	52
踏みつける	51
凍る	51
建つ	51
腰	51
下端	51
飛びつく	51
なるほど	51
暮らせる	51
運び入れる	51
全て	51
おやじ	51
う	51
日本	50
感じ	50
ふり	50
秋	50
今晩	50
年長	50
降ろす	50
手伝い	50
固い	50
宝器	50
届ける	50
精神	50
湿地	50
いま	50
かぶせる	50
爺	50
拾う	50
踊り	49
痛めつける	49
訪問	49
交換	49
便所	49
小便	49
昨日	49
おろす	49
暮す	49
小刀	49
雄弁	49
尻尾	49
意向	49
かつて	48
あの世	48
繰り返す	48
心臓	48
仕掛ける	48
相手	48
夏	48
引きずる	48
倒す	48
くわえる	48
やっと	48
生き残る	48
館	48
上端	48
引く	48
西	48
叱りつける	48
縄	48
かじる	48
ユリ根	48
もと	48
イモ	48
扇	47
ブドウ	47
まさか	47
助け合う	47
恵まれる	47
荷	47
倉	47
住まう	47
物置	47
肌着	47
折れる	47
義父	47
甥	47
親戚	47
氷	46
におい	46
傷	46
精白	46
最近	46
切りつける	46
裸	46
青年	46
腕	46
ありがたい	46
花	46
北海道	45
一物	45
駄目	45
下がる	45
めぐらす	45
より	45
まさしく	45
刺す	45
品	45
一帯	45
採り	45
あがる	45
立ちあがる	45
文句	45
角	45
鳴り響く	45
償い	45
名前	44
ふるまい	44
うまい	44
当たる	44
悪口	44
群れ	44
足す	44
驚きあきれる	44
肩	44
通りかかる	44
整える	44
歩ける	44
ヘビ	44
なだめる	44
柱	44
マムシ	44
ヤマ	44
消える	43
悔しい	43
不審	43
昼間	43
話しかける	43
親	43
じっと	43
来す	43
吹く	43
咳払い	43
通う	43
黙る	43
炊く	43
いらっしゃる	43
出歩く	43
払う	43
酒杯	43
とまる	43
裂ける	43
冷たい	43
一方	43
続く	42
家来	42
良く	42
背負える	42
はず	42
用意	42
たつ	42
箸	42
折る	42
仲	42
土手	42
冥府	42
崖	42
醜い	42
ａｓ	42
ｉｎ	42
模様	41
受ける	41
背	41
同時	41
帰す	41
つば	41
要求	41
ようやく	41
引き抜く	41
魚とり	41
なか	41
みすぼらしい	41
具合	41
感心	41
かたづける	41
吐く	41
盗む	41
枕	41
むしる	41
津波	41
キ	41
菓子	41
澄む	40
這う	40
何事	40
おりる	40
沢山	40
締める	40
暑い	40
さらに	40
中流	40
覚ます	40
薄い	40
逃がす	40
研ぐ	40
横切る	40
網	40
のぼる	40
手前	40
浅い	40
アザラシ	40
無い	40
寄る	39
分	39
杯	39
たった	39
まさに	39
変える	39
塩	39
植える	39
はく	39
子グマ	39
老女	39
皮はぎ	39
倒木	39
醸す	39
違う	39
流行	39
まったく	39
ヨモギ	39
ハシボソ	39
伝える	38
合わせる	38
眠れる	38
たどる	38
よくよく	38
楽しい	38
ハチ	38
ゴミ	38
銀	38
過ぎる	38
煮炊き	38
返事	38
おこす	38
毎晩	38
いたずら心	38
髪の毛	38
幹	38
根	38
太い	38
大人	38
守り	38
汁物	38
追いつく	38
濡れる	38
婆	38
鎧	38
井戸	38
惚れる	38
洞窟	38
エンジュ	38
ぶどう	38
舅	38
首領	37
前方	37
まとめる	37
自身	37
いただく	37
いびき	37
助け	37
俵	37
容姿	37
生きのびる	37
元	37
蛇	37
供える	37
いらしゃる	37
眠り	37
糸玉	37
こする	37
惜しい	37
懲らしめる	37
狩場	37
平取	37
列	37
毛	37
叫び声	37
授ける	37
なでる	37
速い	37
魔物	37
ついに	37
変わる	36
つなぐ	36
部屋	36
大声	36
苦しめる	36
あご	36
消す	36
いたずら	36
波	36
産	36
油	36
トリカブト	36
配慮	35
あきらめる	35
恐い	35
はう	35
殴りつける	35
終了	35
かゆ	35
しまい	35
ほんの	35
分け与える	35
揺らす	35
残り	35
港	35
化ける	35
漕ぐ	35
気分	35
辺り	35
カヤ	35
山仕事	35
ドシン	35
ござる	35
おい	35
ぶら下げる	35
羽	35
埋める	35
出産	35
十	35
車	35
ほしい	35
楽しむ	34
みな	34
水源	34
伏せる	34
意気	34
弱る	34
積む	34
玄関	34
合間	34
頂上	34
沙流	34
あきれる	34
ま	34
慈しむ	34
はじめて	34
仕度	34
跳ね回る	34
難しい	34
縁	34
種	34
たび	34
カッコウ	34
綱	34
治る	34
輝き	34
おそろしい	34
塊	34
脚	34
指	34
クリ	34
罵る	34
表	34
付ける	34
収穫	33
混ぜる	33
立ち止まる	33
負ける	33
後継ぎ	33
つらい	33
斬る	33
陰	33
届く	33
体験	33
身の上	33
嬢	33
手早い	33
決する	33
ひげ	33
煮物	33
持ち上げる	33
小鳥	33
岸	33
素性	33
振るう	33
ムント	33
伝染	33
客	33
芽	33
部分	32
見つかる	32
いでる	32
売る	32
夜明け	32
落ち着く	32
あやす	32
嵐	32
掃く	32
天寿	32
かくかく	32
燃えさし	32
きちんと	32
はばかる	32
袖	32
壊す	32
明かり	32
さかのぼる	32
とうとう	32
国土	32
値段	32
茣蓙	32
札幌	32
フンドシ	32
駕	32
移動	31
頼る	31
ひとり息子	31
断る	31
見つめる	31
描く	31
あおぐ	31
刃物	31
ひく	31
席	31
転ぶ	31
まき散らす	31
暇	31
面白い	31
夜襲	31
す	31
飛びかかる	31
乾かす	31
あんな	31
柄	31
連れ添う	31
驚き	31
中ほど	31
根元	31
吸う	31
フキとり	31
沼	30
おそれ多い	30
笑み	30
奥方	30
態度	30
かまど	30
何者	30
取り出す	30
耕す	30
つる	30
しかじか	30
ヤナギ	30
中央	30
霧	30
影	30
いじめる	30
シナノキ	30
トイレ	30
叫び	30
呼び寄せる	30
大変	30
裾	30
カジカ	30
人形	30
這いずる	30
撒く	30
ター	30
注ぐ	29
目覚める	29
足跡	29
叫ぶ	29
土産	29
無理	29
ほどく	29
いくら	29
人生	29
なれる	29
包む	29
はらう	29
恋しい	29
咳	29
馬鹿	29
なし	29
起こる	29
こぐ	29
捕まえる	29
からかう	29
はからい	29
かたづけ	29
星	29
会える	29
細かい	29
叔父	29
ごらん	29
機嫌	29
栗	29
マサカリ	29
抗議	28
使用	28
漁場	28
鎮座	28
野原	28
満面	28
真似	28
済む	28
申し訳	28
両側	28
光り輝く	28
蓄える	28
きれる	28
望む	28
時間	28
不孝	28
戻す	28
昔話	28
喧嘩	28
留める	28
思いわずらう	28
嫁ぐ	28
書く	28
眺める	28
横たわる	28
腹立たしい	28
岳	28
編み	28
事	28
守り神	28
ヤチ	28
攻撃	28
オコジョ	28
盲目	28
拾い集める	28
熱い	28
土地	27
苦しい	27
もらえる	27
焼ける	27
叩きつける	27
系統	27
長男	27
役目	27
毒	27
ぶつかる	27
天界	27
ひとり娘	27
かぶさる	27
崩れる	27
代	27
そろう	27
酔う	27
触る	27
掴む	27
捧	27
いったい	27
飼う	27
祭り	27
幌尻	27
急かす	27
すむ	27
寄せる	27
貝	27
かの	27
事情	27
誘う	27
騒ぐ	27
避ける	27
川筋	27
眠たい	27
編む	27
穂	27
不足	27
ふんどし	27
鮭	27
こぼす	27
ｈａ	27
タケ	27
鷲	27
移住	26
求める	26
粥	26
地	26
唱える	26
そっと	26
継ぐ	26
作り	26
ほれる	26
振り返る	26
編み袋	26
動かす	26
干し	26
握る	26
余る	26
曲げる	26
葬式	26
迷う	26
あぶる	26
材料	26
入り	26
すべて	26
追い出す	26
空ける	26
退治	26
広がる	26
自活	26
こぶし	26
理解	26
靴	26
ぱっ	26
ほとり	26
布団	26
泊まり	26
一日	26
ヒエ	26
赤	26
栄える	26
ツル	26
全員	26
義姉	26
こねる	26
滑る	26
姪	26
えらい	26
ロシア	25
覆う	25
心がけ	25
まね	25
拒む	25
差し上げる	25
ほら	25
傾ける	25
耳飾り	25
現れる	25
あられ	25
ほっと	25
恐れ多い	25
あう	25
載せる	25
探し	25
中断	25
せい	25
口々	25
呪う	25
憐れむ	25
押す	25
丸い	25
沸かす	25
生	25
河原	25
見失う	25
喜び	25
出会う	25
遊び	25
笠	25
丸める	25
こし	25
のど	25
極悪	25
あいだ	25
剥ぐ	25
ノミ	25
芋	25
真中	25
オシッコ	25
戦場	25
似る	24
さす	24
バタバタ	24
膝	24
逆	24
乗り物	24
小袖	24
散らかす	24
飛び立つ	24
民話	24
起きあがる	24
アリ	24
精	24
間違い	24
見送る	24
謝る	24
痛む	24
しつらえる	24
ひも	24
危うい	24
述べる	24
正気	24
峰	24
服	24
輪	24
横座	24
放つ	24
にらみつける	24
ひしゃく	24
ひきずる	24
死体	24
見覚え	24
死	24
歯	24
結ぶ	24
ソリ	24
漁	23
計らい	23
聞き入れる	23
少ない	23
浮かべる	23
本流	23
夕飯	23
か月	23
通り過ぎる	23
平原	23
押しやる	23
川辺	23
掘り起こす	23
飛び上がる	23
生む	23
行動	23
両手	23
晴れる	23
梁	23
運び込む	23
かぎ	23
談	23
清い	23
謝罪	23
止まる	23
告げる	23
看病	23
うれしい	23
あける	23
たびたび	23
配る	23
酌	23
抱き合う	23
クモ	23
炉端	23
透視	23
川岸	23
ミズナラ	23
我が家	23
陰部	23
久しい	23
風邪	23
うるさい	23
ハシ	23
化物	23
祀る	23
使える	22
仕掛け	22
明かす	22
笑い	22
魔	22
踏舞	22
介抱	22
度胸	22
始める	22
運気	22
あふれる	22
ふくれっ面	22
正しい	22
装束	22
戦	22
打つ	22
全滅	22
森	22
至る	22
妾	22
やめる	22
霞	22
居る	22
暖める	22
神格	22
まさかり	22
いろんな	22
一員	22
振り回す	22
弓矢	22
炉ぶち	22
子育て	22
泣き声	22
外す	22
だます	22
すする	22
爪	22
感ずる	22
祓い	22
抱っこ	22
のぞく	22
答える	22
取り合う	22
ムシ	22
使い	22
鞘	22
柄杓	22
突き刺す	22
幾	22
撫でる	22
切羽	22
ニワトコ	22
まった	22
ならず者	22
召し使い	22
並べる	21
物語	21
野菜	21
ニシン	21
保存	21
めぐる	21
片づける	21
大泣き	21
他人	21
次第	21
思い出す	21
はらい	21
コクワ	21
カツラ	21
引っかかる	21
ぶら下がる	21
怠ける	21
うらやむ	21
キス	21
犯す	21
すごい	21
川向こう	21
え	21
もん	21
タバコ	21
気づく	21
澄ます	21
温める	21
火箸	21
ヶ月	21
盗み	21
末席	21
素晴らしい	21
揺する	21
ふもと	21
納得	21
川沿い	21
屋敷	21
被る	21
シラミ	21
願う	21
飛び散る	21
加勢	21
終わり	21
山奥	21
さわる	21
寿命	21
仲睦まじい	21
パッ	21
よこす	21
彫刻	21
アワ	21
兄妹	21
帰り	21
孝行	21
割れる	21
イム	21
鵡川	21
片付ける	21
談笑	21
囲炉裏	21
金属	21
おなら	21
紙	21
ガラス	21
ホウキ	21
坊主	21
ブキ	21
媼	21
貧しい	20
取り戻す	20
儀礼	20
ぶらさげる	20
傾く	20
気性	20
じっくり	20
別れる	20
垂れる	20
持ち帰る	20
投げ捨てる	20
粒	20
備える	20
あれこれ	20
半ば	20
ささやく	20
実家	20
飾る	20
束	20
短気	20
交わる	20
仰向け	20
寝込む	20
申し上げる	20
本妻	20
押さえつける	20
くっつける	20
かた	20
今後	20
みっ	20
けんか	20
負かす	20
とこ	20
昆布	20
青い	20
まず	20
働き	20
不義	20
すそ	20
煙出し	20
離す	20
舌	20
跡目	20
似合う	20
酒粕	20
ひっくり返る	20
泣き	20
人名	20
松明	20
祖父母	20
あわてる	20
孫娘	20
梯子	20
グマ	20
顔つき	20
小用	20
たたく	20
つゆ	20
フグ	20
づる	20
ａｎ	20
稲荷	20
神風	20
食	19
小声	19
炎	19
掛け竿	19
覚悟	19
夕食	19
指示	19
カエル	19
竿	19
宿	19
杵	19
干し魚	19
酌む	19
傍ら	19
丸	19
朝食	19
見知る	19
切り殺す	19
たいそう	19
滞在	19
震える	19
入り江	19
高める	19
険しい	19
頭骨	19
承知	19
寝所	19
矢筒	19
ちそう	19
得る	19
しゃべる	19
夜通し	19
揺れる	19
ハリギリ	19
昇る	19
クンクン	19
手甲	19
入口	19
羽ばたく	19
樹木	19
サル	19
末娘	19
昨夜	19
造る	19
陣痛	19
一杯	19
葦原	19
額	19
クジラ	19
吹雪	19
死人	19
刺繍	19
罠	19
シシャモ	19
おしっこ	19
片足	19
汚れる	19
裁縫	19
貰う	19
釧路	19
結果	18
船着き	18
向かい側	18
酔っ払う	18
素早い	18
手当て	18
形	18
印	18
指図	18
しゃべり	18
イペ	18
ほか	18
同意	18
ほんとう	18
理由	18
着飾る	18
争う	18
どうぞ	18
作業	18
かわり	18
わたる	18
やっつける	18
ゆでる	18
引き上げる	18
協力	18
１人	18
まくる	18
見かける	18
けり	18
静める	18
南側	18
行方	18
根っこ	18
カボチャ	18
柴	18
手桶	18
告げ口	18
練習	18
先回り	18
一息	18
追い払う	18
すべる	18
抱きかかえる	18
ゆりかご	18
見上げる	18
キーキー	18
汚らしい	18
動ける	18
ほる	18
日帰り	18
ハリガネ	18
逃げ出す	18
蓋	18
治める	18
死者	18
寝かす	18
ようす	18
斧	18
子熊	18
豊作	18
彫る	18
無くなる	18
役人	18
頭がい	18
クチバシ	18
樹皮	17
さばく	17
ひとりっ子	17
皮張り	17
逆さ	17
片づけ	17
源流	17
投げ出す	17
縫い物	17
脇	17
荒れる	17
目玉	17
振る舞い	17
出発	17
夫人	17
隣り合う	17
柔らかい	17
泣き暮らす	17
あんまり	17
のる	17
はじめる	17
転げ回る	17
旅立つ	17
潜る	17
切り刻む	17
茹でる	17
ずいぶん	17
敷物	17
狂う	17
有様	17
しめる	17
飛ばす	17
自慢	17
際	17
飛び起きる	17
物心	17
香り	17
死骸	17
抜ける	17
装う	17
連れだつ	17
覚え	17
慌てる	17
招き入れる	17
甘い	17
絶える	17
立てかける	17
洞穴	17
皮剥ぎ	17
鎌	17
求婚	17
邪魔	17
手入れ	17
閉じる	17
節約	17
昼食	17
末	17
味	17
汽車	17
泥	17
つぶれる	17
肌	17
ソロ	17
落す	17
ナイフ	17
カス	17
でかける	17
英雄	16
干し肉	16
投げつける	16
心地よい	16
こらしめる	16
煙草	16
老死	16
ふと	16
払い	16
またぐ	16
ころ	16
地獄	16
ひとり占め	16
全う	16
テープ	16
耳元	16
用	16
通り越す	16
ふるまう	16
止める	16
説明	16
あいさつ	16
義兄	16
はじける	16
ふて寝	16
拝む	16
ばか	16
挙句	16
方々	16
返し	16
詫び	16
立ちのぼる	16
持ち主	16
射かける	16
昇天	16
ひた走る	16
我慢	16
バコ	16
殺し	16
命令	16
雑草	16
狭い	16
倒れ木	16
耳輪	16
うなずく	16
悪だくみ	16
ふさぐ	16
悪事	16
褒める	16
満ちる	16
分け合う	16
言い置く	16
はげ山	16
減る	16
報告	16
幼い	16
営み	16
フクロウ	16
取れる	16
向かい	16
履く	16
凍死	16
カニ	16
下着	16
破れる	16
嫌う	16
イチゴ	16
台	16
たかる	16
茶	16
四	16
トコ	16
川口	16
捕れる	16
咲く	16
鬼	16
晴れ着	16
チーン	16
スネ	16
地名	15
動物	15
掛け声	15
移す	15
拭う	15
かまう	15
安い	15
尚さら	15
反り返る	15
知れる	15
器量	15
表面	15
干上がる	15
まるで	15
語り合う	15
ぶつける	15
哀れむ	15
厳しい	15
か所	15
夕べ	15
大便	15
ねたむ	15
丁重	15
なくす	15
大いに	15
限り	15
鼻水	15
はいずる	15
きっと	15
最後	15
ちぎる	15
荷縄	15
暴れる	15
カシワ	15
巻きつける	15
荒い	15
煮える	15
ためる	15
粉	15
巫術	15
地震	15
遭う	15
最も	15
はぐ	15
尽くす	15
飲み込む	15
留め金	15
火傷	15
いれる	15
恐れ	15
刃	15
放す	15
果てる	15
なめる	15
射す	15
羨ましい	15
貴人	15
叙事	15
詩	15
姉妹	15
親族	15
友達	15
立ち寄る	15
痛み	15
重なる	15
群がる	15
自炊	15
もったい	15
おいっ	15
板	15
噛む	15
普段	15
逃れる	15
ほこり	15
宿す	15
膿	15
ぜんまい	15
陰茎	15
大粒	15
さげすむ	15
寄りかかる	15
釣り	15
復讐	15
子守	15
スズメ	15
湿る	15
アキアジ	15
ハエ	15
おなか	15
谷地	15
学校	15
むせる	15
医者	15
糠	15
恥しい	15
祓い清める	15
摘む	15
獲れる	15
山裾	15
ネコ	15
ウンコ	15
にぎわう	15
長	15
戦艦	15
河	15
大雨	14
駆け寄る	14
鎮める	14
頼み込む	14
やあい	14
泣きわめく	14
支流	14
飛び回る	14
同族	14
責める	14
扱い	14
遺体	14
ひとりごと	14
１日	14
餌	14
色	14
原因	14
ばこ	14
流木	14
好き嫌い	14
必要	14
来年	14
宴会	14
きまり	14
捜す	14
持てる	14
見通す	14
つかまる	14
しがみつく	14
空っぽ	14
まき運び	14
股	14
安置	14
揺りかご	14
入れ墨	14
えさ	14
むく	14
財産	14
両方	14
送り	14
流れ	14
障り	14
ふるえる	14
意識	14
連れ去る	14
もれる	14
上天	14
溶ける	14
悩む	14
不明	14
雌	14
木の葉	14
崩れ落ちる	14
命ずる	14
実る	14
砂	14
仕返し	14
ほめる	14
鋭い	14
