泊まる	278
手伝う	276
仕事	275
女の子	272
明日	270
助ける	270
供養	270
探す	270
別	269
マキ	268
身	267
老人	267
笑う	267
道	265
三	263
追いかける	263
住む	261
天	259
強い	258
椀	258
草	257
皆	256
叩く	256
ふたり	254
まま	252
噂	251
出かける	250
戸口	246
紳士	245
上げる	244
皮	242
長い	239
二	236
使う	235
見せる	234
小屋	232
金	232
初めて	229
準備	228
後ろ	227
乗る	227
一体	223
会う	223
年寄り	222
カラス	222
小さな	221
訪ねる	220
鳥	219
忘れる	219
寝床	219
神々	218
養う	213
戸	212
聞こえる	212
こんな	209
終える	209
孫	209
苦労	207
まき	207
石狩	207
開ける	206
女神	206
罰する	206
祭壇	206
さんざん	205
ひと	205
方向	205
年配	204
しばらく	204
気持ち	203
獲物	202
大勢	202
疲れる	202
例	201
病気	199
高い	197
横	197
集まる	196
一番	196
支度	196
捨てる	195
こんど	194
洗う	193
川下	193
敬う	192
働く	192
主人	192
送る	192
飛ぶ	191
宝物	191
言い聞かせる	191
いろいろ	190
激しい	189
刀	188
煮る	187
朝	186
針仕事	184
心配	183
風	181
新しい	181
ウバユリ	179
痛い	179
歩き回る	178
共	178
語る	177
遠く	176
安心	176
働き者	175
二人	175
暗い	173
待つ	173
耳	172
見つける	171
煙	170
降りる	168
魂	166
所	165
涙	165
受け取る	165
集める	165
狩	165
おば	165
与える	164
沖	164
元気	164
年老いる	163
いける	163
沿う	163
降る	162
まわり	162
ねえ	162
土	161
左	161
それぞれ	161
力	160
雪	160
どんな	159
昔	159
上がる	159
今度	159
なお	159
赤ん坊	158
抱く	158
真ん中	158
骨	158
尋ねる	157
頃	156
尊い	156
父親	155
動く	154
とり	153
矢	153
干す	152
かしこまる	152
背後	152
昼	152
狩り	152
明るい	152
落とす	151
イナウ	150
川上	149
危ない	148
ござ	148
建てる	147
袋	146
以上	146
河口	146
くっつく	146
酒宴	145
宝	145
歌う	144
毛皮	144
いろり	144
泊る	144
あたり	144
シナ	144
カ	143
歌	142
狩り場	142
兄弟	141
燃やす	141
薪	141
恐れる	140
回	140
陸	140
名	139
空く	139
掃除	139
上手	138
半分	138
あと	137
憑く	137
流れる	136
遠慮	135
育つ	135
転がる	135
突然	135
よそ	135
しっかり	134
着く	134
上る	134
近い	134
山菜	133
隅	133
ちょっと	133
儀式	133
残す	133
隠れる	133
エゾ	133
地下	132
分かる	132
下げる	132
いいなずけ	132
過ごす	131
成長	130
途中	130
生かす	130
弓	130
奴	129
２人	128
翌日	128
太刀	128
遠い	127
上等	127
留守	126
庭	125
向く	125
投げる	125
やつ	124
おる	123
取り	123
上陸	123
汁	123
向こう	123
下手	122
恥ずかしい	122
イヌ	122
捧げる	121
